Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,1967
Base Time Seconds,1739885885
Base Time Fractional,.112630800
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
394,0.4873601561208,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998876571655,Volt DC,10,T,2W,F,F,02/18/2025,13:38:32,.623759840
395,0.5164192708413,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999036312103,Volt DC,10,T,2W,F,F,02/18/2025,13:38:32,.693105160
396,0.5121549428171,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999045848846,Volt DC,10,T,2W,F,F,02/18/2025,13:38:32,.762444420
397,0.670017791895,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998771667480,Volt DC,10,T,2W,F,F,02/18/2025,13:38:32,.831786400
398,0.5129615289467,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998869419098,Volt DC,10,T,2W,F,F,02/18/2025,13:38:32,.901117620
399,0.5060472267882,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998387813568,Volt DC,10,T,2W,F,F,02/18/2025,13:38:32,.970452960
400,0.5796564613414,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998533248901,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.039794860
401,0.5258965684977,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998762130737,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.109147540
402,0.4877663092958,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998137474060,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.178496040
403,0.4985363514651,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999651432037,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.247849700
404,0.5099631880838,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997636795044,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.317170180
405,0.4779897459407,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998743057251,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.386490660
406,0.5184175837522,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997195720673,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.455823680
407,0.5154329713337,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998633384705,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.525176200
408,0.5012894390611,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998199462891,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.594530900
409,0.4830113055887,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999191284180,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.663871820
410,0.5665787517231,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997670173645,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.733213840
411,0.5460620475589,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999124526978,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.802564400
412,0.4782344110091,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998569011688,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.871909560
413,0.543889972392,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998940944672,Volt DC,10,T,2W,F,F,02/18/2025,13:38:33,.941252040
414,0.4931843574161,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999196052551,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.010598060
415,0.4855584119929,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999222278595,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.079923040
416,0.4863276161842,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998571395874,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.149266160
417,0.4707784681515,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999224662781,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.218602240
418,0.5307564920303,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998239994049,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.287962400
419,0.4708248267341,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997717857361,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.357310000
420,0.5185188478995,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997691631317,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.426638140
421,0.4519350559254,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999224662781,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.495969140
422,0.5056790380697,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998766899109,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.565309200
423,0.5880557350683,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998912334442,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.634665020
424,0.4886851747253,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998483181000,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.703977360
425,0.4802499155565,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998576164246,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.773316060
426,0.4792190790911,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998108863831,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.842648460
427,0.4787790749682,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997605800629,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.911972420
428,0.5445601908706,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999179363251,Volt DC,10,T,2W,F,F,02/18/2025,13:38:34,.981279360
429,0.5135805158564,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999081611633,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.050617260
430,0.5331392660988,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998595237732,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.119967460
431,0.5422618230067,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999775409698,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.189300160
432,0.5151391409001,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998001575470,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.258622860
433,0.4881454520475,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998688220978,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.327965120
434,0.5734280182299,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998008728027,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.397300460
435,0.4930081058437,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998576164246,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.466631020
436,0.4645867696079,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998807430267,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.535951500
437,0.5322833417303,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999053001404,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.605263640
438,0.4573044356898,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998640537262,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.674632620
439,0.4575463074833,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999594211578,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.743973080
440,0.5082562855282,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998645305634,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.813326440
441,0.5054516350902,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998976707458,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.882678900
442,0.4975064400262,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998619079590,Volt DC,10,T,2W,F,F,02/18/2025,13:38:35,.952028380
443,0.5096315505942,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999019622803,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.021378200
444,0.5028297884778,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998726367950,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.090695580
445,0.5064100036315,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998166084290,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.160020220
446,0.474249061475,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998991012573,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.229337580
447,0.4912149787196,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998735904694,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.298677620
448,0.4831275954271,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998378276825,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.368028480
449,0.4729255432453,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998998165131,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.437383020
450,0.5075486639023,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999234199524,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.506719380
451,0.4866093489837,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998106479645,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.576060280
452,0.4819974654999,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998733520508,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.645412920
453,0.4754781048783,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998614311218,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.714772940
454,0.4556216148569,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997834682465,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.784115260
455,0.4910325290967,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998166084290,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.853448580
456,0.5067509575053,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998595237732,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.922780940
457,0.478069896034,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999031543732,Volt DC,10,T,2W,F,F,02/18/2025,13:38:36,.992122720
458,0.4858345103564,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999131679535,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.061457140
459,0.5353147467442,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998008728027,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.130819420
460,0.4856588324023,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999029159546,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.200150240
461,0.4636508738048,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997543811798,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.269479840
462,0.452714214948,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998089790344,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.338839240
463,0.4902323136279,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998576164246,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.408168020
464,0.4985726051839,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998418807983,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.477534740
465,0.4690325008976,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998356819153,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.546909200
466,0.4847524096696,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999365329742,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.616238940
467,0.4780276059356,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998495101929,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.685592420
468,0.4740633467188,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998793125153,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.754947020
469,0.4756757494909,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998673915863,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.824295720
470,0.4731949806691,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998313903809,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.893628700
471,0.482165377195,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998645305634,Volt DC,10,T,2W,F,F,02/18/2025,13:38:37,.962949540
472,0.5423614648746,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998597621918,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.032286060
473,0.4763339261697,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997663021088,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.101640380
474,0.46882601801,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999010086060,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.170987360
475,0.4589226078689,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998600006104,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.240331680
476,0.5598618052411,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998027801514,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.309647460
477,0.4992536655257,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998931407928,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.378999360
478,0.53311360626,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999572753906,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.448321060
479,0.5184421791057,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998905181885,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.517672120
480,0.4558222370813,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998952865601,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.586993380
481,0.5058799303773,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998855113983,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.656328160
482,0.5052546365229,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999145984650,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.725674620
483,0.5485213748647,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998986244202,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.795016720
484,0.505939716109,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999451160431,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.864319620
485,0.4859637820622,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998273372650,Volt DC,10,T,2W,F,F,02/18/2025,13:38:38,.933657740
486,0.5049311558859,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998402118683,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.003008700
487,0.5462180289472,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998869419098,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.072346580
488,0.4588983187023,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998819351196,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.141665680
489,0.5528894872191,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999053001404,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.211015680
490,0.4607651861016,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998361587524,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.280341060
491,0.477045089114,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998514175415,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.349675820
492,0.4745426046873,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997953891754,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.419024700
493,0.4630444230001,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999041080475,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.488345960
494,0.4686729629866,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998363971710,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.557697560
495,0.4822579566296,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998859882355,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.627039500
496,0.476575027043,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997500896454,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.696380720
497,0.4705554119334,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999496459961,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.765728200
498,0.5191186027897,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997827529907,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.835067960
499,0.5585950599977,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998521327972,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.904404720
500,0.5443335230946,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999567985535,Volt DC,10,T,2W,F,F,02/18/2025,13:38:39,.973748540
501,0.4648782816927,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999157905579,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.043078500
502,0.4852321526232,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998657226563,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.112407300
503,0.4756982762329,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997674942017,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.181746220
504,0.4756916212721,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998485565186,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.251077160
505,0.4754039115353,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998549938202,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.320388880
506,0.4723705527194,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998652458191,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.389715040
507,0.4770981742571,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997584342957,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.459064860
508,0.4989182986477,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999916076660,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.528396240
509,0.4755122635436,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998466491699,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.597745640
510,0.477633998629,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998533248901,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.667082140
511,0.4687738552919,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998204231262,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.736435520
512,0.490249126153,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999386787415,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.805784400
513,0.5930505212704,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998719215393,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.875130540
514,0.4729958732628,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998628616333,Volt DC,10,T,2W,F,F,02/18/2025,13:38:40,.944465820
515,0.4363314889451,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2997596263885,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.013796680
516,0.5504361445914,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998712062836,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.083137980
517,0.5067553877181,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998883724213,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.152488200
518,0.4598806303512,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998650074005,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.221820220
519,0.4751402868488,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999334335327,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.291160560
520,0.5064588234746,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998940944672,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.360477720
521,0.509640064146,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998220920563,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.429830340
522,0.5032105893129,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998440265656,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.499184900
523,0.4726996194037,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998924255371,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.568511100
524,0.467822819726,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998664379120,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.637850640
525,0.4733746961693,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999019622803,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.707200280
526,0.4711038676309,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998647689819,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.776526720
527,0.4753740821103,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998926639557,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.845879740
528,0.4827802193976,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998735904694,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.915229520
529,0.4829592097318,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999055385590,Volt DC,10,T,2W,F,F,02/18/2025,13:38:41,.984547100
530,0.4678271717575,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998492717743,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.053880340
531,0.4727167103826,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998318672180,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.123232400
532,0.4728064397484,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998530864716,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.192563620
533,0.4728184733482,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998564243317,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.261927660
534,0.4752829339527,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998125553131,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.331242480
535,0.4616648298542,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998650074005,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.400602680
536,0.473378947364,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998507022858,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.469933560
537,0.4718662327345,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998895645142,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.539260660
538,0.4715416666936,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998294830322,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.608582180
539,0.4358248258598,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999434471130,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.677902340
540,0.5062680769384,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999193668365,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.747229260
541,0.4651166698438,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998397350311,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.816578680
542,0.4866988562722,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998614311218,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.885928260
543,0.5067256017259,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999320030212,Volt DC,10,T,2W,F,F,02/18/2025,13:38:42,.955265660
544,0.4920471512159,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999091148376,Volt DC,10,T,2W,F,F,02/18/2025,13:38:43,.024614020
545,0.5058015239904,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998952865601,Volt DC,10,T,2W,F,F,02/18/2025,13:38:43,.093961840
546,0.4988662192278,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999193668365,Volt DC,10,T,2W,F,F,02/18/2025,13:38:43,.163275560
547,0.5019687831702,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999463081360,Volt DC,10,T,2W,F,F,02/18/2025,13:38:43,.232627600
548,0.4731991489643,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.3000044822693,Volt DC,10,T,2W,F,F,02/18/2025,13:38:43,.301983640
549,0.4605958951105,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998862266541,Volt DC,10,T,2W,F,F,02/18/2025,13:38:43,.371318120
550,0.4777570746325,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999117374420,Volt DC,10,T,2W,F,F,02/18/2025,13:38:43,.440662160
551,0.4658430616892,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998883724213,Volt DC,10,T,2W,F,F,02/18/2025,13:38:43,.510017000
552,0.4663634660595,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998752593994,Volt DC,10,T,2W,F,F,02/18/2025,13:38:43,.579359540
553,0.4710581969308,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999072074890,Volt DC,10,T,2W,F,F,02/18/2025,13:38:43,.648698920
554,0.4560072419651,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2999224662781,Volt DC,10,T,2W,F,F,02/18/2025,13:38:43,.718049220
555,0.4785932463711,Watt DC,10,5.5,F,F,F,F,F,F,Front,F,Main,3.2998347282410,Volt DC,10,T,2W,F,F,02/18/2025,13:38:43,.787380480
